brutal, constitute, stardom, ate, exhort, Thessaly, template, great, narcosis, incorrect, licensable, hideaway, loch, flunk, Bassett, melee, awhile, Della, derail, Bayreuth, confiscate, matinal, Durer, Simla, garb, elope, seismic, Hollingsworth, thumb, silica, sora, speedy, doghouse, emanate, meanwhile, ardent, c, inflater, blueprint, slaughter
conciliatory : facile | Jennifer | 6 | constitutive | corsage | 31 | 3 | 39 | 78 | honey | 88 | 59 | 58 | barbarism | 61 | 57 | 93 | 91 | transduction | 45 | 26 | 17 | 98 | rate | queasy | 32 | manhole | 74 | 75 | pliant | 86 | 78 | 55 | 6 | Stacy | 88 | 15 | Eocene | 55
57 : 20 | oboe | parsimonious | 24 | 21 | 78 | 67 | 66 | 3 | 96 | 14 | 65 | 33 | 68 | ear | 32 | 43 | 84 | assai | sonant | frustum | 40 | 25 | 3 | demented | 77 | 43 | 11 | 93 | stopwatch | 70 | 74 | freeze | Petersen | 82 | 63 | buggy | attach | 92
53 : 3 | 80 | 76 | 95 | democrat | schist | 18 | ignoramus | 37 | 7 | termite | postman | chinquapin | 49 | 31 | 12 | 56 | 4 | galvanic | 7 | 99 | 30 | 8 | logging | 70 | 88 | 90 | 95 | Carmichael | staunch | 82 | 58 | 99 | 48 | 75 | 28 | Lufthansa | 81 | inapplicable
52 : stroboscopic | 86 | revenue | 0 | scrimmage | 53 | 76 | 6 | horrendous | Gaithersburg | bulrush | 5 | boot | 60 | ah | 8 | 2 | 48 | Raytheon | psychopathic | 82 | Euripides | pomology | 61 | 60 | 97 | PM | pad | 3 | cygnet | Vientiane | balky | profit | caiman | 12 | 41 | 22 | drafty | 97
menial : Hubbard | cap | Nantucket | Donna | chinquapin | 68 | clean | 60 | 56 | 65 | fundamental | 49 | 63 | sidelight | 34 | Silverman | 13 | 13 | 41 | 83 | 89 | accouter | 73 | 72 | 61 | 49 | 11 | Aeneas | inheritor | garnish | 81 | 74 | 82 | 98 | 6 | 52 | 63 | ajar | dickens
politician : 95 | antecedent | posterior | 58 | 57 | 76 | 74 | flesh | condemn | dwelt | 34 | 18 | 10 | McConnel | 57 | Jaime | whodunit | coyote | 12 | versus | 75 | 5 | 17 | 0 | grant | 28 | 91 | basil | 26 | Kabuki | 28 | 57 | atheist | finch | prima | stereo | secession | Burnett | 40
folksy : 62 | ricochet | angelic | skeletal | 89 | 61 | 70 | 14 | 71 | 36 | 32 | river | compressor | inebriate | 69 | 84 | flatulent | fund | 79 | wingback | 78 | 12 | cutlass | 33 | Samuel | Louvre | Meistersinger | donnybrook | memento | 81 | fief | Bruce | 10 | 27 | 11 | Florentine | 65 | scrimmage | 95
2 : 65 | 27 | drawback | 44 | Seoul | barn | 56 | 24 | philanthropic | 16 | gangway | 91 | 43 | 47 | 47 | civet | 57 | 70 | 40 | Siegmund | flame | 90 | 69 | 80 | 27 | 83 | 84 | mudguard | 57 | oviform | 61 | 57 | toccata | 79 | 78 | Englishman | 82 | desecrate | Disneyland
32 : 69 | 19 | 21 | produce | Bristol | prepare | tornado | intestinal | 39 | tableaux | elector | 42 | alumina | 46 | cicada | monetary | 90 | 33 | 81 | 99 | borough | 37 | 53 | 31 | 5 | 91 | homomorphic | 79 | 42 | ani | 49 | 74 | 4 | 41 | sowbug | Helen | 15 | 56 | 95
somal : solidify | 88 | 43 | Merck | 73 | patient | 28 | echolocation | milieu | Pompeii | tumult | 90 | 99 | 81 | clamp | 87 | 68 | nihilism | 58 | 57 | Doppler | lien | 94 | Gemma | mineralogy | 18 | rabat | 69 | 93 | Riggs | athletic | 94 | 99 | 6 | 62 | 94 | bloodstain | 23 | 49
4 : 11 | vaccinate | soothsay | sundown | 74 | monstrosity | 15 | 97 | attempt | 79 | 67 | climb | postpone | 69 | 95 | 78 | lignite | 37 | quartile | 54 | 0 | 31 | 77 | 24 | rhetorician | 5 | 66 | 43 | 99 | 49 | 27 | 93 | privy | 19 | 59 | 39 | accredit | 67 | wrongful
15 : payroll | 58 | 76 | colt | 10 | 98 | 15 | unwieldy | 79 | 15 | 21 | 96 | Angelica | Clausius | 69 | 6 | inadequate | 15 | meld | 80 | Isabella | dielectric | coroutine | 28 | 83 | agrimony | swill | 16 | 61 | 50 | basophilic | 65 | 60 | preachy | 37 | Woodbury | fuzz | neoteny | honk
3 : 68 | explanation | 99 | 19 | modify | 87 | 99 | incommensurable | 49 | 39 | 61 | 77 | 37 | acknowledgeable | 95 | info | 66 | tam | pocket | 96 | 48 | 29 | 17 | 89 | referendum | 96 | 65 | 15 | ease | Darlene | Galapagos | musculature | 6 | 40 | 73 | 62 | 0 | 1 | submittal
83 : 78 | 78 | 57 | 40 | incur | 54 | 4 | owe | 85 | 41 | 33 | 84 | 16 | 50 | 10 | 34 | 90 | 17 | puffery | 46 | 86 | metaphor | 25 | 0 | Bolshevist | 19 | communicable | 92 | 27 | 77 | 69 | 65 | 29 | 60 | 58 | 29 | migrant | tissue | seam
sec : 91 | diethylstilbestrol | 19 | 41 | 34 | 40 | 53 | 33 | 97 | 64 | 2 | 91 | 4 | 20 | 91 | 58 | 59 | 46 | triploidy | 66 | congratulatory | 60 | 23 | 41 | 6 | 11 | 67 | betony | 59 | stipple | Arkansan | patrimony | 79 | quetzal | 71 | 87 | Lucia | 62 | Faulkner
thousand : 21 | 61 | 2 | welt | 35 | 57 | 52 | 51 | 13 | 10 | 16 | 83 | 77 | 65 | 22 | 64 | 35 | victim | Kermit | 10 | agglutinate | 87 | 24 | 35 | 80 | giblet | 70 | 23 | 39 | Carolingian | 76 | 24 | appropriable | 72 | 13 | 2 | 62 | 44 | 58
utile : 81 | 80 | 79 | abridge | brainy | lowboy | pamphlet | 69 | 51 | 1 | 72 | sari | 34 | 67 | hale | 40 | 35 | bureaucrat | 74 | dare | 63 | Marianne | courtroom | 23 | shopkeep | 82 | betroth | tapa | aboveground | 44 | 0 | 42 | imbalance | 88 | Houdaille | balmy | promise | culprit | pup
71 : 4 | 25 | 39 | flipflop | ivory | 66 | 66 | deoxyribonucleic | 30 | spectroscopy | clime | 88 | 97 | peal | teakettle | 5 | astronomy | 88 | sticktight | 33 | amateur | gorilla | 76 | conciliatory | 30 | 36 | 70 | 6 | anaconda | hid | 37 | 22 | 7 | 14 | 97 | Griswold | 4 | 81 | 19
adaptive : 41 | dim | weatherstrip | 18 | purify | barrier | genie | 72 | 8 | 0 | 76 | vibrate | emanate | 13 | jellyfish | 92 | 12 | percent | 70 | 23 | struggle | 95 | 91 | 7 | 35 | 51 | 84 | 34 | inefficient | 91 | 35 | 12 | wrongful | 12 | cyclic | rape | 22 | 11 | exclusion
g's : incognito | herald | boardinghouse | 20 | 91 | 12 | 89 | 42 | Glenn | 37 | 38 | 26 | 32 | lowboy | assiduity | 13 | 3 | 14 | doubloon | 89 | 70 | 46 | 47 | Madrid | infamous | sportswear | 26 | 0 | 86 | 65 | 23 | 76 | chinchilla | Eagan | 81 | Calgary | 65 | liable | 27
61 : Blanchard | 76 | demand | miscellaneous | 14 | affirmative | 40 | 98 | 28 | 2 | 32 | 79 | Atlantis | sheathe | 53 | 84 | 77 | 68 | epitaxial | hermaphroditic | 54 | 58 | sweaty | 72 | describe | 73 | 6 | 71 | classmate | 51 | 72 | 50 | cylinder | cushion | Kuwait | 28 | 33 | mouse | crumb
16 : fold | 39 | 95 | downside | otherwise | topgallant | 63 | 53 | 10 | 63 | 78 | 9 | savant | 57 | supple | 45 | 43 | conformance | plus | 27 | 65 | 38 | 39 | girt | 92 | 10 | 55 | 90 | serf | 60 | 66 | rob | 88 | 14 | 64 | 45 | 67 | 96 | 40
armload : falloff | spike | 42 | lentil | 64 | dietetic | 75 | 15 | 75 | 9 | 94 | 94 | crocodilian | chickadee | 48 | 74 | 32 | tincture | 13 | 4 | 69 | messieurs | gilt | neuter | 75 | tip | hotrod | 54 | wakeful | precipitous | cumulate | 63 | inception | 37 | oxidant | prize | Elkhart | 70 | horde
63 : 18 | 17 | 17 | tramp | furze | 9 | sad | earsplitting | 96 | 45 | 42 | definition | 14 | 91 | 59 | Benelux | 46 | Galveston | 65 | godson | ecclesiastic | there'll | 86 | porch | 22 | transitory | ample | briar | Magdalene | retention | programming | 15 | 6 | Urdu | amount | 74 | Erato | 99 | 87
16 : 83 | 6 | media | 25 | 13 | 18 | 67 | sequential | 47 | 23 | metropolis | 39 | 28 | catalysis | 78 | 50 | Bowen | 29 | editorial | jangle | gratitude | Gaul | 18 | 93 | 80 | Elmhurst | 47 | 98 | indelible | vying | avenge | Gilead | 4 | 23 | exhume | 81 | newfound | 15 | 31
59 : 38 | 32 | impracticable | 64 | 31 | Ozark | 34 | 4 | lucrative | 26 | 80 | 14 | Teutonic | 34 | 16 | Oxford | 27 | era | fingerprint | 26 | Pecos | 63 | plight | 80 | desiccate | 15 | 83 | 97 | anticipatory | 15 | 49 | insurance | 31 | 73 | Neptune | racketeer | Manila | 84 | 49
31 : 87 | 27 | 6 | 39 | Hammond | 88 | 44 | 34 | enquire | 78 | Conrail | aghast | legerdemain | 4 | 59 | Krakatoa | 35 | 44 | 73 | imitable | 4 | 78 | paperback | 48 | nondescript | battery | 25 | Elsie | dentistry | 46 | amy | 16 | 39 | impracticable | 11 | 75 | 74 | Wagner | 32
Aden : mustang | evacuate | chow | manikin | 93 | 9 | frieze | Dostoevsky | 78 | 48 | catalysis | 53 | 18 | 78 | 14 | 74 | metallurgy | 37 | 47 | tabloid | cofactor | 43 | contrabass | occupy | 95 | numbly | 25 | 94 | 68 | 49 | interrupt | thought | 0 | 62 | 21 | 51 | Berkshire | 83 | thunder
2 : sophomore | 38 | 26 | 91 | 6 | side | 79 | 98 | 21 | 79 | 33 | waterproof | label | 24 | 34 | 80 | 75 | Madonna | tear | 16 | 46 | 77 | 69 | 38 | 41 | 33 | 3 | 86 | 78 | 28 | 29 | 17 | shakedown | 64 | 95 | trillium | Bert | grate | Elba
12 : reflect | 99 | unwieldy | 45 | party | 39 | putty | 86 | 19 | airline | Labrador | 59 | 10 | proximity | kinglet | 57 | epidemiology | 59 | 56 | cologne | 22 | 82 | 20 | 86 | 82 | 56 | Olympic | 19 | 66 | 53 | 28 | 80 | 83 | 57 | 47 | 93 | 9 | 35 | 58
74 : cuddle | 40 | Sappho | orgy | 79 | 85 | shutdown | macaw | moneymake | 85 | 78 | limitate | 93 | centaur | 5 | turret | 85 | 89 | 3 | 13 | 39 | bleary | 76 | albatross | geocentric | 26 | 60 | 33 | demark | 49 | 94 | 70 | 82 | 14 | 37 | 53 | 96 | Roxbury | 18
Donahue : 73 | 27 | 59 | 15 | 58 | 79 | 51 | 36 | Quichua | 50 | 28 | 51 | 4 | 57 | 22 | producible | 64 | sedulous | Olsen | Slavonic | restorative | Royce | elegy | Andrew | mortgagor | 0 | 72 | 44 | proposal | 91 | 5 | 92 | 16 | treat | bladder | 99 | Tanya | mustang | 82
gateway : 24 | Blackstone | 55 | 24 | 17 | 18 | 86 | 22 | 96 | 91 | vogue | 17 | 75 | 88 | 71 | 66 | 46 | 73 | Kirov | 7 | 78 | 99 | diathesis | Granville | realtor | handicraftsman | 9 | investigatory | 66 | 8 | 82 | custody | laundry | appertain | inversion | 30 | dilatory | symbiotic | westernmost
luke : ferrule | 27 | 54 | 33 | 97 | 81 | Ryder | 30 | 31 | easy | 8 | 85 | 13 | 23 | libel | evenhanded | 2 | 23 | 72 | 26 | potatoes | 11 | 12 | 38 | nationwide | 88 | Jr | polar | Utah | Kirkland | 88 | Angelo | Gwyn | 28 | 97 | 47 | pre | 46 | Dionysian
81 : 18 | 15 | 85 | orthodontic | 44 | 44 | 38 | 66 | 38 | 77 | 27 | infeasible | 33 | 25 | 25 | 13 | 16 | 52 | 63 | 61 | 44 | fury | 73 | 59 | 35 | 85 | 79 | Albert | sharpshoot | belvedere | instant | 59 | difficulty | 19 | Baldwin | 4 | 22 | 64 | 25
69 : 57 | 5 | 17 | globe | 18 | cryptanalytic | Monterey | 89 | Natalie | 88 | 70 | Yosemite | 90 | 85 | 86 | 33 | 98 | 81 | ptarmigan | 1 | 70 | 24 | interrogate | 58 | 39 | 11 | 81 | Antares | 89 | 83 | omnivorous | brimful | 58 | 51 | 40 | 87 | 46 | 20 | armoire
ingather : 40 | contact | exact | 13 | comprehensible | 62 | 95 | Wolfe | 40 | 57 | swung | 78 | suite | 43 | 47 | contrariety | 36 | 79 | 64 | 61 | 79 | 34 | 70 | ductile | cocaine | 98 | critter | 31 | 50 | 8 | 30 | cereus | 28 | 95 | 92 | umbilicus | 30 | myself | best
5 : pirouette | compatriot | 77 | bop | 6 | 22 | 22 | 81 | numismatic | 53 | shop | 43 | 80 | 78 | 84 | 97 | 84 | 30 | cabinetmake | 96 | 20 | 99 | Barbour | scattergun | 53 | 51 | swing | lyre | AK | worthy | descendant | Goa | 99 | 84 | 17 | flippant | 9 | Bangladesh | 10
61 : 78 | sperm | 70 | 13 | 48 | 54 | spindly | focus | Costa | drunkard | 48 | 19 | 67 | 36 | 49 | 60 | Mephistopheles | 99 | 9 | 13 | 46 | 53 | crosscut | pie | 83 | 64 | 72 | defoliate | thermal | 29 | 15 | Hamburg | infant | 70 | Tuesday | 7 | 63 | Faulkner | 92
36 : 95 | during | Cohen | promote | shrift | 22 | 54 | 56 | 76 | 44 | 20 | Kaufman | formidable | obedient | polka | 76 | 65 | 62 | 41 | masonry | fatal | 56 | 26 | 50 | punctuate | 84 | 44 | 28 | 93 | 8 | Allyn | 99 | 80 | Mazda | 30 | 60 | electrocardiogram | bicameral | 99
amino : teen | 53 | egotist | 69 | 75 | 94 | 97 | piano | s | 14 | Bernie | oxeye | 47 | 29 | 71 | 36 | 2 | inevitable | stow | 26 | 25 | Rand | 15 | 19 | wisecrack | lighten | 75 | sully | 54 | 54 | bouffant | 14 | 79 | 38 | 34 | 5 | 17 | 26 | 39
hewn : 99 | 97 | 47 | 93 | 86 | transducer | 19 | 43 | 2 | 44 | 76 | Staley | cashier | 39 | Otto | 39 | 98 | 91 | slacken | congestion | 90 | 87 | 11 | 13 | 72 | fad | 59 | 19 | 36 | 21 | 6 | 39 | 32 | 85 | 62 | wood | 5 | rebel | 55
befog : mountain | 49 | 81 | debonair | 46 | 46 | 94 | 73 | roil | pearlite | tapis | 99 | strict | 35 | 32 | substantive | 8 | Edison | Thailand | 5 | 51 | gramophone | 60 | 38 | 27 | 72 | bent | taxation | TTL | 71 | zealot | epilepsy | inquisition | 0 | thermo | sarsparilla | 74 | seepage | sextuplet
47 : efficient | 39 | 97 | schnapps | 52 | shift | 30 | 8 | lavish | 51 | Lufthansa | credential | 70 | 91 | Fulton | 56 | escadrille | 77 | 35 | 82 | 89 | intuition | 39 | 51 | 32 | conclusion | 98 | with | suit | cloister | 58 | 5 | morphine | thick | refutation | 87 | 30 | 5 | 58
93 : 28 | 83 | highland | minute | 44 | Regulus | 24 | 52 | lipstick | 36 | 90 | 90 | einsteinium | 39 | 68 | 13 | 36 | 21 | 37 | 6 | 6 | callosity | 55 | 36 | 1 | 84 | 49 | 41 | 55 | Judson | 6 | 12 | 74 | 24 | 34 | 99 | 48 | 81 | Hera
51 : 40 | 11 | sophomore | haberdashery | 3 | 9 | 30 | 69 | Dido | apprehension | 76 | 21 | Emily | detractor | 93 | satiric | 89 | 29 | 63 | 37 | defoliate | 20 | 4 | 34 | emitter | easel | 23 | 39 | Lexington | 86 | abound | wainscot | pulsate | 93 | Moore | truckload | Mickey | 63 | took
tray : 35 | 28 | 47 | bar | info | 56 | 71 | pomelo | 27 | peaky | 26 | 36 | breakneck | Ozark | 23 | 7 | 6 | 61 | 69 | 92 | affront | chariot | autobiography | cowpea | stag | publish | design | 67 | 92 | gneiss | crop | buy | 72 | 39 | harpy | 10 | heartbreak | 93 | scaup
spumoni : stencil | intemperate | digit | grandnephew | 23 | 72 | 59 | 95 | 49 | editor | 12 | pagan | 32 | 34 | humility | 58 | 72 | 57 | 69 | 52 | carmine | botfly | 26 | 80 | 52 | leachate | 59 | 88 | 19 | 25 | 10 | Jeremy | 30 | 19 | 23 | 63 | 66 | 65 | 3
97 : 39 | flog | stitch | people | saprophytic | nation | 69 | 96 | bluish | 31 | 2 | handbook | 70 | 93 | 33 | 18 | 46 | 69 | 62 | lavatory | mixture | 52 | 70 | hydrology | 94 | 37 | 0 | central | latitudinal | 30 | gout | 49 | 99 | 2 | 36 | 56 | 83 | wrathful | 66
13 : every | 56 | 94 | rude | drawstring | 36 | 15 | 62 | Aylesbury | 52 | astigmatic | zillion | abbas | 68 | leery | 7 | 9 | pickerel | Rio | 73 | 91 | 68 | 88 | 69 | 86 | 82 | 17 | slapdash | chambermaid | 95 | rajah | 54 | hangnail | cardboard | Durango | spokesman | 72 | 78 | 80
69 : nephew | 67 | 55 | 54 | 55 | goblet | 61 | Horus | 8 | 64 | 5 | 44 | updraft | 50 | 26 | gazpacho | 28 | 18 | 38 | Bellini | 38 | Wolcott | 26 | 5 | 62 | junkerdom | 69 | 70 | 24 | laughingstock | 89 | evaluate | 19 | precipice | athletic | ermine | 86 | Swenson | compensate
altruism : 76 | ginmill | chummy | 21 | 14 | 39 | 87 | 25 | 19 | 22 | hardtop | tenure | 20 | 96 | taxonomic | 51 | taxa | 33 | phenolic | 76 | 0 | sarong | 46 | 16 | extradition | 49 | bimonthly | 79 | 21 | democracy | 45 | 8 | 33 | 60 | Eben | 86 | 69 | lo | 6
Skye : 7 | Connie | tuneful | 83 | 77 | 46 | 47 | 76 | Annette | 9 | 28 | 68 | 79 | 19 | castigate | 16 | 32 | 57 | 7 | 3 | expire | pinkie | plat | stung | 46 | 2 | Saskatchewan | 91 | 81 | Textron | 5 | 79 | 17 | 4 | 61 | 84 | 54 | triphammer | 53
demean : imprecate | max | 71 | 5 | indomitable | 96 | 33 | Donovan | mason | Halloween | 2 | 51 | 61 | ironstone | 72 | 53 | 13 | 36 | 34 | silica | 33 | 54 | Philippine | 88 | 12 | exodus | Perseid | 22 | vainglorious | 22 | Connecticut | 32 | 44 | 17 | 49 | yam | 96 | salmon | 77
3 : 21 | 20 | 7 | spectacle | 64 | gymnast | 7 | 99 | 88 | hoy | 24 | 35 | 60 | 6 | 82 | 6 | vitae | 98 | cairn | 61 | 35 | 69 | 78 | 4 | 82 | 11 | 32 | 0 | exasperate | 28 | 6 | 3 | 79 | thumbprint | infiltrate | 12 | foist | 79 | 0
17 : 12 | slab | 88 | sulk | taxidermist | nightmarish | 18 | usurious | rubbish | 19 | basil | pfennig | 55 | Mario | 77 | 64 | Poynting | 21 | 82 | Bagley | 27 | idolatry | corrodible | 57 | athletic | 49 | 33 | ecstasy | peek | 87 | 32 | optometry | 18 | yang | Judson | basis | 38 | emendable | 67
comeback : surname | Sioux | 83 | 67 | couplet | jock | anteater | 50 | 36 | muslin | Austria | purposeful | 45 | frog | 76 | 95 | catsup | 68 | 46 | 82 | 37 | 90 | 7 | selectman | snap | symptomatic | 86 | ferruginous | 86 | 38 | posh | triune | 45 | 50 | 77 | 12 | 42 | 48 | 84
26 : 85 | 94 | 52 | 38 | biaxial | 3 | Pl | 95 | 40 | 62 | 24 | nifty | whimsic | 99 | 88 | 54 | 20 | 56 | empiric | skunk | 81 | 17 | tristate | furthermore | mudguard | kerygma | Balfour | money | extricate | 50 | 21 | sensory | 80 | 34 | 55 | cooperate | taint | 20 | 16
97 : breadfruit | 70 | 31 | 16 | musician | clot | Michelin | 47 | 61 | 77 | ogress | critter | reef | 19 | 38 | visa | mandrel | tsunami | 48 | 72 | wafer | 90 | intoxicate | endure | 59 | 18 | 49 | 52 | 44 | stench | saunter | 51 | 79 | 6 | irrevocable | 24 | 78 | 75 | 56
Brahms : committeeman | Donaldson | 37 | titanic | 64 | 57 | 32 | wynn | 36 | 8 | 93 | 24 | 65 | 43 | 56 | 81 | 70 | 41 | dilute | 51 | elsewhere | 61 | 74 | 5 | 18 | 48 | arclength | sixtyfold | canvas | mealy | 48 | 37 | 99 | 20 | 5 | 8 | spinach | scramble | inhumane
brief : 97 | 85 | Mickey | 2 | 78 | 76 | turnip | 77 | 18 | 76 | 11 | backward | 96 | 49 | sawtimber | 17 | secrete | 29 | 19 | mescal | 17 | Juliet | Clarendon | 92 | 12 | divisible | 70 | wound | Englishman | 42 | 56 | 37 | intricacy | Hartford | 93 | 36 | spleen | inelegant | 35
0 : 34 | 48 | urania | 99 | 71 | snakebird | 14 | chimera | eager | Mayer | 51 | 67 | 39 | 26 | graphic | 3 | 97 | 64 | 4 | 57 | 98 | 26 | 80 | 97 | 24 | 69 | Belgium | Meier | 83 | 36 | 94 | implementation | 97 | 21 | denudation | secant | 5 | crafty | 75
16 : 73 | wilful | Doreen | beige | sibling | pathogenesis | 90 | clique | Ortega | 43 | 39 | 80 | 54 | 33 | 0 | classy | 39 | chastity | Bessel | 61 | discreet | cornucopia | twiddle | Amherst | nipple | 14 | 39 | 89 | 10 | crossword | peacemake | 25 | 82 | 18 | abrogate | 64 | 84 | tentative | 61
Ernestine : tough | biddy | 80 | thoriate | 58 | 15 | bugaboo | rudiment | 12 | 95 | 80 | 90 | physiotherapist | 66 | headway | Marrietta | 99 | 63 | 93 | math | transparent | 40 | schizophrenic | 57 | credent | intake | cheesecloth | 93 | 62 | lavish | 71 | 15 | 48 | 16 | brad | spitfire | saw | 43 | 5
saturnine : surprise | malign | 90 | Bantus | dreary | hornpipe | 7 | 35 | surly | 49 | ware | tune | 10 | 47 | 34 | thirteenth | 50 | 0 | 40 | 18 | improvisate | attack | 91 | 89 | 12 | Abbott | hillock | 0 | layette | inviable | Donaldson | 50 | 89 | 32 | cotangent | 35 | pharmacist | 46 | 66
10 : 98 | 72 | Kessler | 71 | 9 | distributive | 64 | 3 | dynastic | 11 | 5 | 58 | Andersen | 5 | 68 | 85 | Nashville | comet | 16 | beer | 17 | Lombard | 88 | 1 | 53 | 67 | couscous | 86 | 74 | 90 | 19 | 66 | 55 | Emmett | 59 | 14 | 83 | 54 | 47
9 : 82 | yell | 14 | 95 | 26 | grease | 77 | topcoat | 39 | Waller | Xerxes | digram | 55 | 14 | cheesy | 16 | 16 | 48 | title | sadist | trainman | 82 | elution | sanguine | Horus | oxbow | polyhedra | gladiolus | 8 | 36 | 58 | bloodshed | 15 | 48 | 59 | 63 | 42 | 23 | 88
zap : kingfisher | 1 | 53 | 44 | Dane | monogamy | compositor | 58 | 87 | 25 | 7 | warden | 57 | 8 | 88 | 33 | 92 | 86 | lemma | pendulous | 23 | discretionary | 92 | 16 | 76 | 64 | polemic | Gertrude | 77 | 94 | bison | 12 | 0 | stalagmite | 11 | 83 | 63 | 92 | 42
35 : 44 | omelet | 52 | friend | 23 | sash | discomfit | 20 | 29 | 56 | excuse | cane | 69 | 49 | 39 | 28 | gestation | maverick | 96 | 82 | Doubleday | tribe | surreal | 32 | intrigue | 69 | 49 | 16 | 25 | 65 | 36 | 17 | 14 | 49 | 45 | 70 | duck | throughout | 73
42 : 68 | 69 | 86 | 6 | 88 | 82 | 40 | compensatory | 33 | 98 | 85 | Remington | recline | 20 | namesake | 63 | deter | 40 | kiss | Kafkaesque | sphalerite | 14 | bookkeep | 74 | 94 | 34 | clamber | 75 | 41 | 4 | folly | arm | 99 | affiance | proximity | 39 | gallberry | 24 | 26
82 : employ | 30 | successor | 17 | recovery | 13 | Norwegian | jugate | emulate | quadrille | 65 | Cetus | 65 | 38 | polysaccharide | diabetic | malnutrition | Canopus | 78 | dabble | 90 | 39 | oblong | picnicker | 34 | prizewinning | 26 | amend | refuge | 45 | rookie | 50 | ounce | 84 | 83 | 43 | contraceptive | craftspeople | office
38 : 4 | 36 | 32 | 31 | siskin | repudiate | 7 | picky | interruption | Minnesota | 21 | 11 | lifeboat | 80 | diathesis | balcony | 29 | 55 | quintessential | 36 | backstage | 96 | 27 | 77 | 9 | jive | 28 | 12 | Sicilian | Hornblower | 26 | 37 | Sloan | sericulture | 23 | sure | 64 | dragging | Olivier
bandstop : acidulate | aesthetic | 2 | 67 | 29 | 46 | solace | patronage | 61 | 74 | 80 | Gatlinburg | egress | fencepost | stooge | holocaust | 52 | 87 | orthophosphate | 1 | 37 | incorruptible | r | Albany | 21 | 27 | 57 | novelty | 66 | 66 | 12 | shudder | 99 | Mazda | 91 | 76 | might | 13 | spectroscope
educable : aplomb | 80 | 3 | 57 | 23 | 93 | 77 | 59 | consultative | 89 | surfactant | 78 | 96 | 15 | homebuilding | Eliot | 74 | 51 | bibb | 58 | terminal | 49 | 91 | 37 | heterogeneity | 95 | 91 | 51 | bondsmen | 10 | 16 | 16 | vault | 66 | 55 | 94 | 57 | teak | 85
84 : 59 | exhume | 96 | 91 | 41 | Nazarene | nephew | 71 | 33 | 83 | 37 | 52 | 67 | 15 | 87 | 12 | 88 | impious | exhume | immature | 17 | 8 | contumacy | illusory | 47 | mind | 93 | stretch | 44 | Donnelly | 94 | 31 | 62 | 78 | 59 | courtesan | pantheism | 57 | 57
62 : visor | feet | 35 | WAC | 34 | inexorable | Englewood | 98 | Wehr | 78 | 81 | 42 | 45 | 81 | 42 | centrifugal | 60 | decrement | 12 | 29 | sloganeer | 16 | 77 | avaricious | proscription | avocet | 8 | 22 | pavanne | choice | 17 | 0 | earthen | lofty | 57 | 12 | 60 | 60 | larval
tanh : 79 | 76 | eyewitness | 13 | 56 | 13 | grim | said | tramp | osseous | pet | 74 | 95 | 7 | pearlstone | Cinerama | identify | 69 | bowerbird | deluxe | 54 | 51 | fetish | 68 | cipher | 6 | 45 | lumberjack | 45 | kinsmen | 4 | 94 | 27 | 99 | shock | creedal | 96 | steroid | 44
convict : exhume | dust | 82 | wombat | wisecrack | bale | 13 | 93 | whim | 62 | shalom | 90 | nuptial | alimentary | monsieur | 62 | gecko | 19 | trudge | Carrie | littermate | 75 | 26 | Hurwitz | 86 | tanh | simulate | amorphous | 63 | 66 | 45 | Norton | 26 | mobster | 95 | 27 | 45 | bestirring | Montclair
66 : 58 | 52 | decal | 50 | 9 | 64 | 41 | 89 | 12 | NC | handicapper | 30 | carbuncle | 86 | 83 | dicta | 74 | Montevideo | wristband | bonfire | 72 | 72 | angstrom | 30 | 9 | MD | fop | sprung | governor | churchwomen | 40 | 88 | tempest | whereas | dilute | combustible | adsorb | 78 | 52
